1,0.0004084959982719738
2,0.00019286899623693898
3,0.0002628170041134581
4,0.00019155699555994943
5,0.00020027500067953952
6,0.00023867500203778036
7,0.00035811099223792553
8,0.0002748480001173448
9,0.0002314690027560573
10,0.00024103699979605153
11,0.0003270289962529205
12,0.00023834499734221026
13,0.0002562179943197407
14,0.000171282998053357
15,0.0002314000012120232
16,0.0002487169986125082
17,0.00021465700046974234
18,0.0001711450022412464
19,0.00028089700208511204
20,0.0002686770021682605
21,0.00028779200511053205
22,0.0002383419960096944
23,0.00020135299928369932
24,0.00022158700085128658
25,0.0002711380002438091
26,0.0002251719997730106
27,0.00019605599663918838
28,0.0002874899982998613
29,0.0002590299991425127
30,0.0005780550018243957
31,0.00023094199423212558
32,0.0002609449984447565
33,0.00020098900131415576
34,0.00026166900352109224
35,0.00020097499509574845
36,0.0002754079978330992
37,0.00024690500140422955
38,0.00032393400397268124
39,0.0002456090005580336
40,0.00024231499992311
41,0.00023466099810320884
42,0.0002545099996495992
43,0.0001481239996792283
44,0.0001991200006159488
45,0.00035658799606608227
46,0.0001967429998330772
47,0.00031194200346362777
48,0.000211132995900698
49,0.00023924000197439454
50,0.0002086509994114749
51,0.0002527310061850585
52,0.00021067100169602782
53,0.0001842599995143246
54,0.0002682130034372676
55,0.00024774399571469985
56,0.00020883199977106415
57,0.00017632800518185832
58,0.0002532119942770805
59,0.00024317100178450346
60,0.00020450000010896474
61,0.00024991199825308286
62,0.00020380499699967913
63,0.0002582990018709097
64,0.00021813000421389006
65,0.00025124700187006965
66,0.0002240590038127266
67,0.000195902004634263
68,0.00021717199706472456
69,0.00017383899830747396
70,0.00022391399761545472
71,0.00029954400088172406
72,0.0002481220035406295
73,0.00032326599830412306
74,0.00030964199686422944
75,0.00021230899801594205
76,0.0002464600001985673
77,0.00015762099792482331
78,0.0001952840029844083
79,0.00024236399985966273
80,0.0002072909992421046
81,0.0002414170012343675
82,0.00020170200150460005
83,0.00020615699759218842
84,0.00017707000733935274
85,0.0003439249958319124
86,0.000245825998717919
87,0.00015827800234546885
88,0.00023353600408881903
89,0.0002170570041926112
90,0.00018741999519988894
91,0.00026329200045438483
92,0.00027042600413551554
93,0.0002514750012778677
94,0.0002913230018748436
95,0.00019832100224448368
96,0.000281585002085194
97,0.00022975799947744235
98,0.0004219720030960161
99,0.00023654199685552157
100,0.00018287299826624803
